USERID,USERNAME,USERFOLLOWERS,TEXT,CREATED,POLARITY,SUBJECTIVITY,SENTIMENT
1233146377552695298,NasraDidah,397,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:46:21,-0.2,0.4,NEGATIVE
1233146365892538371,Shnura75,3913,@AMMVR_x Airtel MTN,2020-02-27 21:46:19,0.0,0.0,NEGATIVE
1233146204776738817,ClareKanyesige,2239,"RT @NkurunzizaPete3: Y'all recall the two guys that beat up some MTN lady, well, one of them is in police custody whereas the other was sho…",2020-02-27 21:45:40,-0.125,0.375,NEGATIVE
1233146111633829889,adegbiji,2331,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:45:18,-0.2,0.5,NEGATIVE
1233146082663682049,goarmysocal,5,"RT @mountain_six: No matter the weather 10th MTN Soldiers are always training. @2BCT10thMtnDiv

https://t.co/1asIQaUB07 https://t.co/j2k36z…",2020-02-27 21:45:11,0.0,0.0,NEGATIVE
1233145990003281920,_flakkyy,653,Streaming baby videos on YouTube for this one and because Mtn knows me(èmi customer dáadáa) that I dinnoh use to us… https://t.co/jFTEruxbFY,2020-02-27 21:44:49,0.0,0.0,NEGATIVE
1233145869815439360,Nico_StD,59,@deotoons @GrimKu_ Grim mtn : https://t.co/POTKJwjFdk,2020-02-27 21:44:20,-1.0,1.0,NEGATIVE
1233145832137949184,Clintnero,880,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:44:11,-0.2,0.5,NEGATIVE
1233145796721332225,welchswitch,356,"im crying af 
she sounds like an angel
like her voice is... i cant even... she is amazing 😭😭😭😭 https://t.co/g2HoAfzA7j",2020-02-27 21:44:03,0.20000000000000004,0.75,NEUTRAL
1233145770229911552,StrangeFaced,193,"@DPBz36 Bruh its not even crazy. I did this when i was 13 yrs old after a baseball tournament. 10×10""fries and a dr… https://t.co/WCBmbZ05Le",2020-02-27 21:43:57,-0.25,0.55,NEGATIVE
1233145748923043840,_jeremyy_,423,"RT @IcanKudivo: The Legendary Baah. He was 24 on the MTN show, 9 years later, he was a 23 year old full back playing for Ghana.",2020-02-27 21:43:51,0.29000000000000004,0.35,NEUTRAL
1233145702085267456,Route53SudoSu,1376,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:43:40,-0.2,0.5,NEGATIVE
1233145670405705729,_Oroboghene,20411,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:43:33,-0.2,0.5,NEGATIVE
1233145550045839361,mudiwagavz,1418,MTN surges as growth in Ghana jumps READ https://t.co/ehth1yHI5d via @BusinessLiveSA #MudiwaWrites,2020-02-27 21:43:04,0.0,0.0,NEGATIVE
1233145493565452289,KHigh5,1077,"RT @billboard: Here’s what went down at @lilbaby4PF’s concert at @MountainDew’s Courtside Studios. #ad 
https://t.co/zWuyhjM5am",2020-02-27 21:42:51,-0.15555555555555559,0.2888888888888889,NEGATIVE
1233145317006151680,rural_mtn_life,780,@rissalipstick It's hard not feel sad for Sharon. I would be devastated. Hope she finds a wonderful pup 🙏💜🐶💜,2020-02-27 21:42:08,0.06944444444444442,0.8472222222222222,NEGATIVE
1233145239218663425,FosterKofiSam,188,"RT @africadigifest: #WCW: @Yolandacuba is the Group Chief Digital &amp; Fintech Officer for MTN, Roselyn Gicira-Mwangi, is the President of Blo…",2020-02-27 21:41:50,0.0,0.0,NEGATIVE
1233144958611337222,Vivon25,34,"@MTN180 @MTNNG Up till now, Mtn has not responded to this msg",2020-02-27 21:40:43,0.0,0.0,NEGATIVE
1233144947941003264,Ma_LoJ,2356,"RT @NewTimesRwanda: JUST IN: Rwanda Investigation Board have arrested Emmanuel Irakoze, one of the thugs that attacked an MTN mobile money…",2020-02-27 21:40:40,0.0,0.0,NEGATIVE
1233144867406188544,Or_meh_me,2466,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:40:21,-0.2,0.5,NEGATIVE
1233144820367007744,ItsDanson,579,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:40:10,-0.2,0.4,NEGATIVE
1233144668797513735,Jack_kipyegon,2128,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:39:34,-0.2,0.4,NEGATIVE
1233144631103115264,Chidwick6,43,"@meadow_mtn After looking it up a bit, I think what I found is the Nauvoo Legion fortified themselves in Echo Canyo… https://t.co/wi2s5O8ieT",2020-02-27 21:39:25,0.0,0.0,NEGATIVE
1233144563897790464,_ashley_luna_,78,"RT @Bellaj0713: Ok  gloves are off, Going all in for the end of the month final push on my mtn fundraiser, live on twitch get in NOW!",2020-02-27 21:39:09,0.22348484848484848,0.6666666666666666,NEUTRAL
1233144479986724869,MaigaMark,1386,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:38:49,-0.2,0.4,NEGATIVE
1233144475850924032,KNlGHTOFWIND,482,"@CEOofGender Arcjec.
I see a lot of myself in him.
The love of red mtn.dew, messy room, apathetic yet still caring… https://t.co/LVUASGufPI",2020-02-27 21:38:48,0.09999999999999999,0.3333333333333333,NEGATIVE
1233144465919029261,rissalipstick,7118,@rural_mtn_life Mm I know to build someone up like that to snatch it away....very bad HOPEFULLY Bess will be happy… https://t.co/7xH06FRsof,2020-02-27 21:38:46,-0.6999999999999998,0.6666666666666666,NEGATIVE
1233144419274100739,Praesidium0328,597,@Superdude9112 @johanrxdriguez i showed him Sandstorm vs Boomie at MTN DEW AMP GAME FUEL Championships LMAO,2020-02-27 21:38:34,0.09999999999999998,0.7,NEGATIVE
1233144390782201857,Fouadmuhd,27271,"I’m porting my MTN to Airtel, I can’t come and kill myself🤷‍♂️",2020-02-27 21:38:28,0.0,0.0,NEGATIVE
1233144384301850624,Heaths_Mtn,34,RT @Dalton_Risner66: ATTENTION! 🏌️ ⛳️ 🐮 https://t.co/gqYhIyErN4,2020-02-27 21:38:26,0.0,0.0,NEGATIVE
1233144234917736448,Wm_Galloway,3093,Mtn Brook is 12-1 while playing in the Final 4 at the BJCC under @BuckyBasketball. Looking for their 4th state cham… https://t.co/GScTmhDxGD,2020-02-27 21:37:50,0.0,1.0,NEGATIVE
1233144191091453971,abbeyb2k,738,Mtn like what’s wrong with your network,2020-02-27 21:37:40,-0.5,0.9,NEGATIVE
1233144055489495042,MTN180,325925,"@FemiOjosu @MTNNG Hi Oluwafemi, This increase in VAT charges was mandated by the Federal Government of Nigeria. VAT… https://t.co/crbpmDLTL4",2020-02-27 21:37:08,0.0,0.0,NEGATIVE
1233144047512039437,Sandrock323,211,"RT @Bellaj0713: Ok  gloves are off, Going all in for the end of the month final push on my mtn fundraiser, live on twitch get in NOW!",2020-02-27 21:37:06,0.22348484848484848,0.6666666666666666,NEUTRAL
1233144029321334785,Chap_Dee,2105,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:37:01,-0.2,0.4,NEGATIVE
1233144004776275971,OLIISHIT,452,Re rt mtn i need fweendz https://t.co/VUXFDT4twP,2020-02-27 21:36:56,0.0,0.0,NEGATIVE
1233143981934096403,bitch_brina,374,"I stopped drinking pop, and decided i would have a mtn dew today and it hurt my throat to even drink... so imma take that as a sign 😂😂😂",2020-02-27 21:36:50,0.0,0.0,NEGATIVE
1233143869648384010,aboki_lord,14132,"Drop your account details

The one MTN registered for you",2020-02-27 21:36:23,0.0,0.0,NEGATIVE
1233143820914765829,AMAniklesblancs,163,@KebsiC fait ton live mtn assume,2020-02-27 21:36:12,0.13636363636363635,0.5,NEUTRAL
1233143818997813249,Chidwick6,43,@meadow_mtn Sorry I know that probably didn’t answer your question.,2020-02-27 21:36:11,-0.5,1.0,NEGATIVE
1233143808449294337,Bellaj0713,1867,"Ok  gloves are off, Going all in for the end of the month final push on my mtn fundraiser, live on twitch get in NOW!",2020-02-27 21:36:09,0.22348484848484848,0.6666666666666666,NEUTRAL
1233143760298610699,MarieErvin6,12823,"RT @BossyGoddess: Happy birthday sis, the biggest noise maker alive,the yellow MTN kiosk😂,yellow sugar, a loyal red devil, United forever…",2020-02-27 21:35:57,0.2833333333333333,0.45833333333333337,NEUTRAL
1233143609941274639,BossyGoddess,13275,"Happy birthday sis, the biggest noise maker alive,the yellow MTN kiosk😂,yellow sugar, a loyal red devil, United for… https://t.co/g4yPeyiV6l",2020-02-27 21:35:21,0.2833333333333333,0.45833333333333337,NEUTRAL
1233143591654109185,weecramp,515,RT @MisterAlbie: This guy and his accomplice are the ones who assaulted an MTN lady and repeatedly rained blows on her stomach in a video t…,2020-02-27 21:35:17,0.0,0.0,NEGATIVE
1233143580035862528,shittuolaleka17,3366,"RT @eastunltd: How can MTN be collecting tax for FG?

""A team of the company’s management led by its Head of Finance, Olajide Yesufu, had a…",2020-02-27 21:35:14,0.0,0.0,NEGATIVE
1233143470652633094,blessings_your,12,@YulEdochie @ighalojude +233(0)243993774 Mtn mobile money account,2020-02-27 21:34:48,0.0,0.0,NEGATIVE
1233143457973252122,remsy05,283,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:34:45,-0.2,0.5,NEGATIVE
1233143448242466816,miracleezennaya,2632,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:34:43,-0.2,0.5,NEGATIVE
1233143307066396673,Fafa_li_,5399,@melanin_hippie_ @jeffwellz @__KobbyTakyi That’s Mtn,2020-02-27 21:34:09,0.0,0.0,NEGATIVE
1233143153902989332,gerson_nowa,60,"@MTN_Namibia @KasiVibeNamibia 1. On the light on top of the taxi
2. On the yellow suitcase next to the lady dressed… https://t.co/omUOB1jV73",2020-02-27 21:33:33,0.225,0.3,NEUTRAL
1233143030422679558,kaydavismusic,95,Keep calm it's today. Don't miss the #MTNUGHipHopAwards20🔥🔥🔥💛💛💛.Gate pass- cash 25K VIP/ 15K Ordinary or 5k discoun… https://t.co/TEjIbZis0V,2020-02-27 21:33:03,0.025000000000000022,0.625,NEGATIVE
1233143012668035072,datboiGrubby,132,"RT @BRUSD32: Thanks to each of you for honoring our fallen hero, Ofc David Kellywood. It was heartwarming to see hundreds of students, staf…",2020-02-27 21:32:59,0.2,0.2,NEUTRAL
1233143009266618368,kalisa_shafik,205,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:32:58,-0.2,0.4,NEGATIVE
1233142982527922188,BoyBlackShuga,1445,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:32:52,-0.2,0.5,NEGATIVE
1233142969353396225,Chidwick6,43,@meadow_mtn Took everyone prisoner and moved them to Salt Lake for trial. They were eventually pardoned by the terr… https://t.co/pkhUWw4qqd,2020-02-27 21:32:49,0.0,0.0,NEGATIVE
1233142886960705547,DAdegbayi,224,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:32:29,-0.2,0.5,NEGATIVE
1233142776877002770,KHNASCAR,64,"RT @C_Racing48: I got a new sponsor in NH4 career mode, Mtn Dew replaces DOW. 

I will run this paint scheme for the rest of the season, al…",2020-02-27 21:32:03,0.13636363636363635,0.45454545454545453,NEUTRAL
1233142719767334914,MTN180,325925,"@Vivon25 Y'ello, you can link your MiFi device to your personal MTN line. Just simply dial *131*500# on your person… https://t.co/RtBN7vpbjt",2020-02-27 21:31:49,0.0,0.32857142857142857,NEGATIVE
1233142677023207449,TheEnike,7064,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:31:39,-0.2,0.5,NEGATIVE
1233142650254942211,BRUSD32,9,"Thanks to each of you for honoring our fallen hero, Ofc David Kellywood. It was heartwarming to see hundreds of stu… https://t.co/AEQqIsXdzV",2020-02-27 21:31:33,0.2,0.2,NEUTRAL
1233142595519492100,umusore12,1934,"Dear Madam @mkngambi @MTNRwanda, in the name of humanity and rwandan proverbial sense of help and in the light of t… https://t.co/MGxkwHNBmT",2020-02-27 21:31:20,0.4,0.7,POSITIVE
1233142552393658371,szac9991,208,@MTNGhana you people are fucking jokers. I have 2 FBB(turbonet) devices and all the numbers in my household are MTN… https://t.co/qsI2ZspxkH,2020-02-27 21:31:09,-0.6,0.8,NEGATIVE
1233142524623106048,AStephen256,13607,"@MarieErvin6 Happy Birthday Yellow MTN K... 😂
Enjoy your day",2020-02-27 21:31:03,0.4000000000000001,0.5,POSITIVE
1233142507220815872,Chidwick6,43,@meadow_mtn Leader was excommunicated. Government troops were dispatched and after besieging the fort they fired ca… https://t.co/HlpxO7oYZT,2020-02-27 21:30:59,0.0,0.0,NEGATIVE
1233142482466066432,F3Hills,102,RT @JasonRhodes: @F3Birmingham @DetentionF3 “How big a boy are you?”  8 PAX answered that question this morning by whopping Splash Mtn.  It…,2020-02-27 21:30:53,0.0,0.1,NEGATIVE
1233142479253385230,Mr_Adeiye,271,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:30:52,-0.2,0.5,NEGATIVE
1233142402602369024,Akinwaves,1373,"@Hon_bature @ighalojude Mtn 08106583284...

Up ighaloo",2020-02-27 21:30:34,0.0,0.0,NEGATIVE
1233142378766249993,MalumSid,27512,RT @OMGitZuma_: Weren't MTN and Vodacom given two months to reduce their data prices?,2020-02-27 21:30:28,0.0,0.0,NEGATIVE
1233142240672960513,FierceDave,1282,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:29:55,-0.2,0.5,NEGATIVE
1233142228652109850,18RowdyNation,5943,RT @RaceKawasaki: What’s sweeter than a Georgia peach? This weekends open house at @mtn_motorsports! Stop by this Friday for some autograph…,2020-02-27 21:29:52,0.0,0.5,NEGATIVE
1233142166127566849,_mariahfaith,2288,@Larrayy @Kadiahw Ok but coconut mtn dew is way better,2020-02-27 21:29:37,0.5,0.5,POSITIVE
1233142163401084928,AlhajiKudi,119,@UmaruSanda This is the story of MTN QuickLoan...,2020-02-27 21:29:37,0.0,0.0,NEGATIVE
1233142126545973250,TonyeDikuro1,431,@DuchessT_ Mtn love,2020-02-27 21:29:28,0.5,0.6,POSITIVE
1233142098079232017,mtn_dreamer,214,"RT @jimsciutto: The Dow closed down 1,191 points, or 4.4% – the worst one-day point drop in history. The index has lost 3,226 points this w…",2020-02-27 21:29:21,-0.4185185185185185,0.46296296296296297,NEGATIVE
1233142079389413382,_MsPark_,1060,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:29:17,-0.2,0.4,NEGATIVE
1233142028780941328,mayeesq,3123,RT @OG_umaru: I still cant believe all it took back then to get a fresh nude picture on this app was #100 MTN. 😑,2020-02-27 21:29:04,0.15,0.25,NEUTRAL
1233142020824109056,bearfiles,13385,"@cyclelicious Cool visual -- Mtn lions attacking hikers and cyclists is a real concern here in SoCal, every time I'… https://t.co/2Yaq0q8GxF",2020-02-27 21:29:03,0.18333333333333335,0.3166666666666667,NEUTRAL
1233141919250862080,its_pfee,231,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:28:38,-0.2,0.5,NEGATIVE
1233141906873384961,Kindest_thomas,6,Sir/Ma.🤣 are u frm D rabbit family? Why D yellow color in ur teeth? Or were U D yellow house prefect back Den in ur… https://t.co/uy5Ioumdd7,2020-02-27 21:28:35,0.0,0.0,NEGATIVE
1233141830449082386,Muhaytu,400,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:28:17,-0.2,0.5,NEGATIVE
1233141793593667584,_zaniihlongs,4024,RT @Tau_oddyseus: Didn't they say they giving MTN and Vodacom 2 months to reduce their data prices? Or 2 months ai'nga pheli?🤔,2020-02-27 21:28:08,0.0,0.0,NEGATIVE
1233141791609589762,Chidwick6,43,@meadow_mtn I don’t actually think there were any movements as far north as the Weber river. But! There was a fort… https://t.co/uhXvtq00tU,2020-02-27 21:28:08,0.0625,0.55,NEGATIVE
1233141766406189056,taepikaa,510,@stupdeep au café as they should t’aimes ca mtn non,2020-02-27 21:28:02,0.0,0.0,NEGATIVE
1233141765256962049,Abuti_Dise,4810,RT @Alma_Gugulethu: Any MTN users?,2020-02-27 21:28:02,0.0,0.0,NEGATIVE
1233141693186220032,Diyana_Gitera,1720,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:27:44,-0.2,0.4,NEGATIVE
1233141676572495873,A_EyeReport,833,MTN Ghana Posts Impressive Results As Profit After Tax Up By 33.56% https://t.co/xbjI4YnUUC https://t.co/xJ9TecyJhq,2020-02-27 21:27:41,1.0,1.0,POSITIVE
1233141667810750486,Kennediizy,1189,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:27:38,-0.2,0.5,NEGATIVE
1233141664819998720,mk68008,851,MTN Ghana Posts Impressive Results As Profit After Tax Up By 33.56% https://t.co/Zsw5W1K5Jl https://t.co/RClyLWirPb,2020-02-27 21:27:38,1.0,1.0,POSITIVE
1233141504635523072,notgeekcat,272,Never tasted mtn dew so... https://t.co/6TDSVVobPG,2020-02-27 21:27:00,0.0,0.0,NEGATIVE
1233141496687161344,MonarchSportsAZ,1330,"7p Sunnyslope at Ironwood
7p South Mtn at Millennium
7p New Mexico St. at GCU
730p Menlo at Ottawa
730p William Jes… https://t.co/keEYqKwWay",2020-02-27 21:26:58,0.13636363636363635,0.45454545454545453,NEUTRAL
1233141430211817487,rayancourtois,288,@freedyblanco tg mtn,2020-02-27 21:26:42,0.0,0.0,NEGATIVE
1233141312704196617,slovinovich,260,nvm mtn c bon,2020-02-27 21:26:14,0.0,0.0,NEGATIVE
1233141286833618944,AugustFabulous,163,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:26:08,-0.2,0.5,NEGATIVE
1233141169212837889,QCandPR,1882,@MzLare_ True but mtn is worse dear,2020-02-27 21:25:40,-0.025000000000000022,0.625,NEGATIVE
1233140994515906562,GillianNinsiima,300,"RT @NkurunzizaPete3: Y'all recall the two guys that beat up some MTN lady, well, one of them is in police custody whereas the other was sho…",2020-02-27 21:24:58,-0.125,0.375,NEGATIVE
1233140977608474625,RaceKawasaki,66820,What’s sweeter than a Georgia peach? This weekends open house at @mtn_motorsports! Stop by this Friday for some aut… https://t.co/U6B9uBVXtt,2020-02-27 21:24:54,0.0,0.5,NEGATIVE
1233140947833303044,monsieuraized,302,crappy mtn network saving my eyes from tele trauma i’m hearing?,2020-02-27 21:24:47,0.0,0.0,NEGATIVE
1233140904971710469,6__sense,469,"RT @billboard: Here’s what went down at @lilbaby4PF’s concert at @MountainDew’s Courtside Studios. #ad 
https://t.co/zWuyhjM5am",2020-02-27 21:24:37,-0.15555555555555559,0.2888888888888889,NEGATIVE
1233140679272026113,Omontle_Sah_bae,1265,😢😢 im done with Telkom 🤦🤦🤦 mxm when is mtn bringing back free twitter! 🤦🤦 https://t.co/EpGsns7sXx,2020-02-27 21:23:43,0.25,0.4,NEUTRAL
1233140660883968001,meadow_mtn,52,@Chidwick6 Location for bulwarks on the Weber river in henefer area,2020-02-27 21:23:38,0.0,0.0,NEGATIVE
1233140628042788874,KojoMan_,577,RT @Obiba_: MTN recorded a profit after tax of one billion cedis for 2019. This is 33.56% higher compared to the figure recorded in the pre…,2020-02-27 21:23:31,0.25,0.5,NEUTRAL
1233140593401966593,Fresh_Josh,2741,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:23:22,-0.2,0.5,NEGATIVE
1233140573965516802,ambitiouschap,1340,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:23:18,-0.2,0.5,NEGATIVE
1233140532370538497,meadow_mtn,52,"@dsmedsker @COL_James83 @BernieSanders There certainly is comparison between communism and consecration, as they ar… https://t.co/II1dGLU6WZ",2020-02-27 21:23:08,0.21428571428571427,0.5714285714285714,NEUTRAL
1233140463332470797,Jeremy_0gan,23,"This is how Lagos sun got me looking like @MTNNG Advertisement today. 😂 
Y'hello Lagos, choose Mtn 💳 and shine. 😂 https://t.co/J0EnvyI6uT",2020-02-27 21:22:51,0.0,0.0,NEGATIVE
1233140458597101574,adex_stephen,653,"RT @SK_ENTERPRISE1: Please Retweet if this come across your TL my customers might be expecting you to bring it to their TL.

* WE SUBSCRIBE…",2020-02-27 21:22:50,0.0,0.0,NEGATIVE
1233140401667747841,Londi_Nobukhosi,725,RT @asamkele_kay_: Someone must really develop a new service provider cz wow Telkom and MTN have failed us 💔kubi. https://t.co/eHxcFlMBa3,2020-02-27 21:22:37,-0.0159090909090909,0.48863636363636365,NEGATIVE
1233140383229652997,rural_mtn_life,780,@rissalipstick So sad. How awful for her.,2020-02-27 21:22:32,-0.75,1.0,NEGATIVE
1233140371942588416,meadow_mtn,52,@dsmedsker @COL_James83 @BernieSanders Bernie is not a moral human.,2020-02-27 21:22:29,0.0,0.175,NEGATIVE
1233140369375866895,mmm_fifiii,401,RT @OMGitZuma_: Weren't MTN and Vodacom given two months to reduce their data prices?,2020-02-27 21:22:29,0.0,0.0,NEGATIVE
1233140318188572678,cuwajeneza,3408,@AdamKyam I hope it's not the one in MTN center.,2020-02-27 21:22:17,-0.1,0.1,NEGATIVE
1233140311871766528,Chidwick6,43,@meadow_mtn What info are you looking for?,2020-02-27 21:22:15,0.0,0.0,NEGATIVE
1233140295979585537,mtn_ash,977,"RT @SarahKnutie: A big welcome to @weber_mg to our @uconneeb seminar series!

Check out her project in the lab @biodiversifying which highl…",2020-02-27 21:22:11,0.5,0.5,POSITIVE
1233140290120118272,meadow_mtn,52,@JPBellum There are some defensive historical sites the us government has removed locations for in their archives,2020-02-27 21:22:10,0.0,0.0,NEGATIVE
1233140267760394240,HusseinDGulam,747,"RT @NewTimesRwanda: JUST IN: Rwanda Investigation Board have arrested Emmanuel Irakoze, one of the thugs that attacked an MTN mobile money…",2020-02-27 21:22:05,0.0,0.0,NEGATIVE
1233140175703855104,bohemio_chica,978,RT @AbeikuLytle: I can’t lie. It was peak entertainment every Saturday night when Eddie Blay dressed up as the executioner and came to evic…,2020-02-27 21:21:43,0.0,0.0,NEGATIVE
1233140123480608768,DearKofoworola,926,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:21:30,-0.2,0.5,NEGATIVE
1233140110931132416,rissalipstick,7118,@rural_mtn_life Yes and Sharon spent all morning crying.,2020-02-27 21:21:27,-0.15000000000000002,0.35,NEGATIVE
1233140079138197505,DerekPutscher,282,"@JackLDearden What about your Gorilla Glue and Mtn Dew scandal back in 2009? Please address this, can the people still trust you?",2020-02-27 21:21:20,0.0,0.0,NEGATIVE
1233139891376205837,rural_mtn_life,780,@rissalipstick Impossible. Very odd.,2020-02-27 21:20:35,-0.44166666666666665,0.6625,NEGATIVE
1233139856454430721,RealEddieGh,770,"RT @oneman1000_: MTN: 0553504886
AirtelTigo: 0573504886
Vodafone: 0501564477
Ecobank: 0293024433591301

Please reference it “Save A Soul”…",2020-02-27 21:20:27,0.0,0.0,NEGATIVE
1233139776775127040,sola_mide,1766,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:20:08,-0.2,0.5,NEGATIVE
1233139770538123264,mountain_six,1050,"No matter the weather 10th MTN Soldiers are always training. @2BCT10thMtnDiv

https://t.co/1asIQaUB07 https://t.co/j2k36zxc3Q",2020-02-27 21:20:06,0.0,0.0,NEGATIVE
1233139769304989697,xcpgatorsports,285,"XAVIER SOFTBALL takes first game of Sunrise Mtn. Tournament with a decisive victory over Boulder Creek 13-2.

Congrats, Gator Softball.",2020-02-27 21:20:06,-0.07500000000000001,0.3666666666666667,NEGATIVE
1233139688048910337,VNyambane,2459,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:19:46,-0.2,0.4,NEGATIVE
1233139651864604672,FunexTee,3,@MTN180 Let me put it straight am not the only one affected MTN network has not been available for its users in the… https://t.co/fRi8cwJrPp,2020-02-27 21:19:38,0.20000000000000004,0.6,NEUTRAL
1233139613738455040,EduEle5,1403,"@kaydeyofficial 08137639809 MTN 
Super grateful",2020-02-27 21:19:29,0.3333333333333333,0.6666666666666666,POSITIVE
1233139585011650560,thatsgotti,2285,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:19:22,-0.2,0.5,NEGATIVE
1233139475020210181,_RxTade_,1456,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:18:56,-0.2,0.5,NEGATIVE
1233139424604696584,MunyantoreC,112,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 21:18:44,-0.2,0.4,NEGATIVE
1233139406711795713,saucywolf_ww,1529,RT @asamkele_kay_: Someone must really develop a new service provider cz wow Telkom and MTN have failed us 💔kubi. https://t.co/eHxcFlMBa3,2020-02-27 21:18:39,-0.0159090909090909,0.48863636363636365,NEGATIVE
1233139372356231168,rissalipstick,7118,@rural_mtn_life They did everything the could to put Sharon off then when questions were asked they said someone wa… https://t.co/YBDKwSCE6R,2020-02-27 21:18:31,0.0,0.0,NEGATIVE
1233139361325019137,xcpgatorsports,285,"XAVIER SOFTBALL in preseason tournament action today, Fri,  &amp; Sat.

Sunrise Mtn Tournament
Pioneer Community Park(P… https://t.co/dZcuWIEAWn",2020-02-27 21:18:29,0.1,0.1,NEUTRAL
1233139352789823510,LifeOfIkenna,1032,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:18:26,-0.2,0.5,NEGATIVE
1233139327359705088,Venus_wa_Mars,2332,"RT @NkurunzizaPete3: Y'all recall the two guys that beat up some MTN lady, well, one of them is in police custody whereas the other was sho…",2020-02-27 21:18:20,-0.125,0.375,NEGATIVE
1233139314764263428,KingDiezel,1269,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 21:18:17,-0.2,0.5,NEGATIVE
1233139218949517313,pablitocw,259,@salimacrg Tg mtn,2020-02-27 21:17:55,0.0,0.0,NEGATIVE
